taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
b512194b0747c949a97e7715af88d476,O=c1ccc2cc(O)c(O)cc2o1,178.03,169.08602113422702,1.052896027748343,4,2,70.67,0,2,10,4,0,12,0.0,0,0,0.469,2,0.0,11.0,1.028,"[(7, 6, 5, 4, 11, 10, 8, 9), (12, 1, 0), (7, 6, 5, 4, 3, 2, 1, 12, 11, 10, 8)]",['-'],"[(4, 11, 10, 8, 6, 5, 7, 9)]","[(4, 11, 10, 8, 6, 5, 7, 9)]",0,0,0,1,-2.83546987239838,0.8908286090230391,0.6430499414312283,268.18931078264467,331.21601749220935,7.185798370161572,2.7461367314982104,-4.787309914200581,-4.728100381496868,-0.3047138815320448,36.17065251900815,59.240278074140264,,1.4566108509594091,12.915764480287239,0.7294732329181435,3.4146149986833354,3.832407904833399,4.203268354159477,0.901088073849678,0.7746804356575012,0.5475135743618011,0.0013962388038635254,0.9977490305900574,0.8644852638244629,0.9973020553588867,0.00016735725512262434,0.0006259334040805697,0.00029959718813188374,0.4135149121284485,0.0007694814121350646,0.790718138217926,0.4526841342449188,0.03005947172641754,0.00021441065473482013,0.38030141592025757,0.0024663975927978754,0.7470641136169434,5.259511908661807e-06,0.10934846848249435,0.25591886043548584,0.11804919689893723,0.21042732894420624,0.00020795545424334705,0.8934385776519775,,,0.5259547829627991,0.265651136636734,0.6142143607139587,0.7085902094841003,0.7655260562896729,0.7830896377563477,0.9949380159378052,0.6311270594596863,0.9419015049934387,0.40198421478271484,0.23614630103111267,0.106425441801548,0.4801161587238312,0.08773285895586014,0.0582834929227829,0.06032973900437355,0.21214914321899414,0.5640684366226196,0.4652542769908905,0.025325721129775047,0.7292373180389404,0.5478176474571228,0.27498382329940796,0.8592994809150696,0.21914958953857422,0.5375330448150635,0.5537776947021484,0.22246931493282318,0.8326704502105713,0.2072814255952835,0.6494084596633911,0.598092794418335,0.5487067103385925,"[(6,)]",['-'],['-'],['-'],"[(7, 6, 8, 9, 10, 11, 4, 5), (6,), (7, 6, 8, 9), (5, 6, 7, 8, 9, 10, 11, 4), (5, 6, 7, 8, 9, 10, 11, 4)]",['-'],"[(7, 6, 8, 9, 10, 11, 4, 5), (0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12), (7, 6, 5, 4, 11, 10, 8)]","[(10,)]",0.776,0.308,0.996,0.292,0.979,0.949,0.602
