taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
a4a7c74a3283078d4335ecc9f1a9a641,CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,298.16,327.98272852582613,0.9090722592013628,3,0,39.44,6,2,10,3,0,14,0.42857142857142855,0,0,0.564,2,0.316,12.0,1.415,"[(19, 17, 18), (10, 11, 21, 20, 19, 17, 16, 15, 14, 13, 12)]",['-'],['-'],['-'],0,1,1,0,-5.1346560742911596,4.1075448581627825,5.110083300063826,48.97047054166637,332.99327667553484,7.618474162291385,2.5447639560023987,-4.543592072442681,-4.575625527949742,0.02853508505550823,2.4324353735184765,96.74940835467507,,0.6018115496240307,7.0635570799812495,1.948128737541445,4.709838963800034,5.9204952727115,6.22787657220891,0.440662682056427,0.27821552753448486,0.2262401580810547,0.0010567307472229004,0.9990774393081665,0.996369481086731,0.9998557567596436,0.13468486070632935,0.00011370114225428551,0.0001012515276670456,0.9952514171600342,0.00023417176271323115,0.15509362518787384,0.5330515503883362,0.5554149150848389,0.8212795853614807,0.9951764345169067,0.27513188123703003,0.9327532052993774,0.023261619731783867,0.9950445890426636,0.17486722767353058,0.027073390781879425,0.8278470635414124,0.038151346147060394,0.9987683892250061,,,0.9968221187591553,0.12250625342130661,0.36799803376197815,0.7039119005203247,0.811181366443634,0.012298834510147572,0.8508188724517822,0.46708253026008606,0.7119343876838684,0.5570582151412964,0.2632187604904175,0.33697235584259033,0.5229977369308472,0.3009260594844818,0.2602982819080353,0.3920131325721741,0.30945223569869995,0.8651176691055298,0.2972584068775177,0.07498209923505783,0.4341296851634979,0.1296754777431488,0.32852044701576233,0.6007598638534546,0.029790183529257774,0.3767920732498169,0.04900290444493294,0.10298416018486023,0.9341263771057129,0.2089369148015976,0.3156515657901764,0.35509589314460754,0.3216267228126526,['-'],['-'],['-'],['-'],"[(8, 9, 10, 11)]",['-'],"[(18, 17, 16, 15, 14, 13, 12, 11, 21, 20, 19)]","[(21,), (6, 8, 9, 10)]",0.899,0.76,0.977,0.653,0.717,0.455,0.034
