taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
6ddf5c60c537132b723e803ff6f693cf,COc1ccc2ccc(=O)oc2c1CC=C(C)C,244.11,261.4352465781387,0.9337302570907919,3,0,39.44,3,2,10,3,0,13,0.23076923076923078,0,0,0.614,2,0.267,12.0,1.617,"[(10, 8, 9), (1, 2, 12, 11, 10, 8, 7, 6, 5, 4, 3)]",['-'],['-'],['-'],0,1,0,0,-4.559229659879735,3.694083133048921,3.9550992474509314,74.96521441240736,300.1770210347544,8.235708065922454,3.6475972247069772,-4.6122379890226535,-4.594874903890244,0.33130420108228353,8.981508349461993,90.98613271108638,,0.7207222208753982,8.866733295366096,1.8863915617263403,4.372016195631142,5.368929124575137,5.824809911686451,0.9392622783780098,0.8162051439285278,0.8329101651906967,0.02748006582260132,0.99196457862854,0.9987994432449341,0.9998668432235718,0.02928486466407776,0.0003401809954084456,0.0007681623101234436,0.9644669890403748,0.00032060101511888206,0.5047580599784851,0.9812179803848267,0.0018355506472289562,0.9997742772102356,0.999889612197876,0.8559333086013794,0.7806025743484497,0.4733212888240814,0.4395598769187927,0.25837746262550354,0.3394663631916046,0.999941349029541,0.5490534901618958,0.999993085861206,,,0.9999884366989136,0.07737473398447037,0.6704515218734741,0.7196167707443237,0.7660770416259766,0.08890913426876068,0.9077243804931641,0.5676412582397461,0.888128399848938,0.5118972659111023,0.28652459383010864,0.3468400537967682,0.38196253776550293,0.09289777278900146,0.45084699988365173,0.5120468735694885,0.2244744896888733,0.8472407460212708,0.6574389338493347,0.059842851012945175,0.447421669960022,0.187181755900383,0.07668687403202057,0.9509516358375549,0.07043240964412689,0.3046010732650757,0.09868711233139038,0.0394371896982193,0.4852009415626526,0.05837904289364815,0.41186389327049255,0.4187251031398773,0.35668331384658813,['-'],['-'],['-'],['-'],['-'],['-'],"[(9, 8, 7, 6, 5, 4, 3, 2, 12, 11, 10)]","[(12,)]",0.435,0.087,0.996,0.527,0.647,0.38,0.063
